T,ENC,IMU,Lag,ENC_RAW
6525,0.00,0.01,5.3,275
6528,0.00,0.01,3.8,275
6532,0.00,0.01,4.8,275
6535,0.00,0.01,3.4,275
6539,0.00,0.01,5.0,275
6543,0.00,0.01,3.4,275
6550,0.00,0.01,8.2,275
6554,0.00,0.01,4.7,275
6558,0.00,0.01,3.2,275
6562,0.00,0.01,3.9,275
6565,0.00,0.01,5.5,275
6568,0.00,0.01,3.9,275
6572,0.00,0.01,5.0,275
6575,0.00,0.01,3.4,275
6580,0.00,0.01,6.1,275
6583,0.00,0.01,3.6,275
6587,0.00,0.01,4.6,275
6590,0.00,0.01,3.0,275
6594,0.00,0.01,4.4,275
6597,0.00,0.01,5.2,275
6600,0.00,0.01,3.6,275
6604,0.00,0.01,4.6,275
6607,0.00,0.01,3.2,275
6611,0.00,0.01,4.2,275
6615,0.00,0.01,2.8,275
6619,0.00,0.01,4.8,275
6623,0.00,0.01,3.2,275
6627,0.00,0.01,5.2,275
6630,0.00,0.01,3.3,275
6634,0.00,0.01,4.8,275
6637,0.00,0.01,3.0,275
6641,0.00,0.01,3.7,275
6644,0.00,0.01,5.2,275
6648,0.00,0.01,3.6,275
6652,0.00,0.01,4.6,275
6655,0.00,0.01,3.2,275
6659,0.00,0.01,4.2,275
6662,0.00,0.01,5.3,275
6665,0.00,0.01,4.0,275
6669,0.00,0.01,4.8,275
6672,0.00,0.02,3.4,275
6676,0.00,0.02,4.4,275
6680,0.00,0.02,5.5,275
6683,0.00,0.02,3.8,275
6687,0.00,0.02,5.5,275
6691,0.00,0.02,4.9,275
6695,0.00,0.02,5.3,275
6698,0.00,0.02,3.9,275
6702,0.00,0.02,5.3,275
6705,0.00,0.02,3.9,275
6712,0.00,0.02,8.0,275
6715,0.00,0.02,3.2,275
6720,0.00,0.02,5.3,275
6723,0.00,0.02,4.0,275
6727,0.00,0.02,5.0,275
6730,0.00,0.02,3.6,275
6735,0.00,0.02,6.3,275
6738,0.00,0.02,3.9,275
6742,0.00,0.02,5.3,275
6745,0.00,0.02,5.7,275
6749,0.00,0.02,4.7,275
6752,0.00,0.02,3.4,275
6756,0.00,0.02,3.9,275
6760,0.00,0.02,6.5,275
6763,0.00,0.02,4.0,275
6767,0.00,0.02,5.2,275
6770,0.00,0.02,3.6,275
6774,0.00,0.02,5.2,275
6778,0.00,0.03,3.7,275
6782,0.00,0.03,5.2,275
6785,0.00,0.03,5.9,275
6788,0.00,0.03,4.7,275
6792,0.00,0.03,3.2,275
6796,0.00,0.03,3.9,275
6799,0.00,0.03,5.5,275
6803,0.00,0.03,3.3,275
6807,0.00,0.03,5.2,275
6810,0.00,0.03,3.9,275
6814,0.00,0.03,4.8,275
6817,0.00,0.02,3.4,275
6822,0.00,0.02,5.0,275
6825,0.00,0.02,5.7,275
6828,0.00,0.02,4.5,275
6832,0.00,0.02,3.2,275
6836,0.00,0.02,4.4,275
6839,0.00,0.02,2.8,275
6843,0.00,0.02,3.7,275
6846,0.00,0.02,5.0,275
6850,0.00,0.02,3.4,275
6853,0.00,0.02,4.8,275
6857,0.00,0.02,5.5,275
6861,0.00,0.02,4.5,275
6864,0.00,0.02,5.3,275
6868,0.00,0.02,4.3,275
6872,0.00,0.02,2.8,275
6878,0.00,0.02,7.1,275
6882,0.00,0.02,6.4,275
6885,0.00,0.02,5.2,275
6889,0.00,0.02,5.2,275
6892,0.00,0.02,3.4,275
6896,0.00,0.02,5.2,275
6900,0.00,0.02,3.8,275
6903,0.00,0.02,4.8,275
6907,0.00,0.02,3.2,275
6911,0.00,0.02,4.4,275
6914,0.00,0.02,2.9,275
6918,0.00,0.02,3.7,275
6921,0.00,0.02,5.0,275
6924,0.00,0.02,4.8,275
6928,0.00,0.02,4.2,275
6931,0.00,0.02,5.0,275
6935,0.00,0.02,3.6,275
6938,0.00,0.02,4.6,275
6942,0.00,0.02,3.2,275
6946,0.00,0.02,5.2,275
6949,0.00,0.02,5.3,275
6952,0.00,0.02,3.9,275
6956,0.00,0.02,5.2,275
6960,0.00,0.02,3.7,275
6963,0.00,0.02,3.9,275
6967,0.00,0.02,3.4,275
6971,0.00,0.02,4.4,275
6974,0.00,0.02,3.0,275
6978,0.00,0.02,3.5,275
6981,0.00,0.02,5.2,275
6984,0.00,0.02,3.7,275
6988,0.00,0.02,4.6,275
6991,0.00,0.02,5.5,275
6996,0.00,0.02,4.6,275
6999,0.00,0.01,3.3,275
7003,0.00,0.01,4.1,275
7006,0.00,0.01,5.5,275
7010,0.00,0.01,4.1,275
7014,0.00,0.01,5.3,275
7017,0.00,0.01,3.4,275
7021,0.00,0.01,4.8,275
7024,0.00,0.01,3.4,275
7028,0.00,0.01,4.4,275
7031,0.00,0.01,5.3,275
7035,0.00,0.01,3.7,275
7077,0.00,0.01,44.0,275
7081,0.00,0.01,9.6,275
7090,0.00,0.01,10.7,275
7094,0.00,0.01,2.8,275
7097,0.00,0.01,4.2,275
7101,0.00,0.01,5.0,275
7104,0.00,0.01,3.6,275
7108,0.00,0.01,4.6,275
7111,0.00,0.01,5.7,275
7115,0.00,0.01,4.6,275
7118,0.00,0.01,4.8,275
7121,0.00,0.01,5.5,275
7125,0.00,0.01,4.1,275
7128,0.00,0.01,5.2,275
7132,0.00,0.01,3.2,275
7135,0.00,0.01,4.8,275
7139,0.00,0.01,5.7,275
7142,0.00,0.01,6.1,275
7145,0.00,0.01,5.1,275
7149,0.00,0.01,3.8,275
7153,0.00,0.01,4.8,275
7156,0.00,0.01,3.4,275
7160,0.00,0.01,4.4,275
7163,0.00,0.01,5.5,275
7167,0.00,0.01,3.8,275
7171,0.00,0.01,5.0,275
7174,0.00,0.01,3.4,275
7178,0.00,0.01,5.0,275
7181,0.00,0.01,3.6,275
7186,0.00,0.01,5.2,275
7189,0.00,0.01,3.9,275
7193,0.00,0.01,5.0,275
7196,0.00,0.01,3.4,275
7200,0.00,0.01,4.6,275
7203,0.00,0.01,3.0,275
7207,0.00,0.01,3.5,275
7211,0.00,0.01,5.2,275
7214,0.00,0.01,3.4,275
7218,0.00,0.01,5.2,275
7221,0.00,0.01,3.8,275
7225,0.00,0.01,4.8,275
7229,0.00,0.01,3.4,275
7232,0.00,0.01,4.4,275
7236,0.00,0.01,2.9,275
7242,0.00,0.01,5.7,275
7246,0.00,0.01,5.2,275
7250,0.00,0.01,4.3,275
7253,0.00,0.01,5.5,275
7257,0.00,0.01,4.1,275
7261,0.00,0.01,6.2,275
7264,0.00,0.01,3.6,275
7268,0.00,0.01,4.6,275
7271,0.00,0.01,5.7,275
7274,0.00,0.01,4.3,275
7278,0.00,0.01,5.3,275
7281,0.00,0.01,4.0,275
7285,0.00,0.01,4.8,275
7289,0.00,0.01,3.4,275
7293,0.00,0.01,5.2,275
7296,0.00,0.01,3.7,275
7300,0.00,0.01,4.8,275
7303,0.00,0.01,3.2,275
7307,0.00,0.01,4.2,275
7310,0.00,0.01,2.8,275
7314,0.00,0.01,3.7,275
7318,0.00,0.01,5.0,275
7321,0.00,0.01,3.6,275
7325,0.00,0.01,4.6,275
7328,0.00,0.01,3.0,275
7333,0.00,0.01,4.8,275
7336,0.00,0.01,3.4,275
7340,0.00,0.01,4.4,275
7343,0.00,0.01,5.3,275
7346,0.00,0.01,6.3,275
7350,0.00,0.01,4.7,275
7353,0.00,0.01,3.4,275
7357,0.00,0.01,4.6,275
7361,0.00,0.01,5.3,275
7364,0.00,0.01,3.8,275
7368,0.00,0.01,5.0,275
7371,0.00,0.01,5.9,275
7374,0.00,0.01,4.3,275
7378,0.00,0.01,5.3,275
7381,0.00,0.01,4.1,275
7385,0.00,0.01,5.0,275
7389,0.00,0.01,4.6,275
7393,0.00,0.01,5.2,275
7396,0.00,0.01,3.8,275
7403,0.00,0.01,8.2,275
7407,0.00,0.01,5.1,275
7411,0.00,0.01,5.7,275
7414,0.00,0.01,4.3,275
7418,0.00,0.01,5.5,275
7421,0.00,0.01,4.1,275
7425,0.00,0.01,5.0,275
7428,0.00,0.01,3.6,275
7432,0.00,0.01,4.6,275
7436,0.00,0.01,3.2,275
7440,0.00,0.01,5.0,275
7443,0.00,0.01,4.2,275
7447,0.00,0.01,4.5,275
7450,0.00,0.01,5.5,275
7454,0.00,0.01,4.1,275
7458,0.00,0.01,5.2,275
7461,0.00,0.01,3.2,275
7465,0.00,0.01,4.8,275
7468,0.00,0.01,3.2,275
7472,0.00,0.01,4.4,275
7475,0.00,0.01,5.3,275
7479,0.00,0.01,4.4,275
7483,0.00,0.01,5.3,275
7486,0.00,0.01,4.1,275
7490,0.00,0.01,5.2,275
7493,0.00,0.01,3.8,275
7497,0.00,0.01,4.8,275
7501,0.00,0.01,6.7,275
7504,0.00,0.01,6.6,275
7507,0.00,0.01,5.1,275
7511,0.00,0.01,4.0,275
7515,0.00,0.01,5.3,275
7518,0.00,0.01,3.9,275
7522,0.00,0.01,3.7,275
7525,0.00,0.01,3.3,275
7541,0.00,0.01,16.2,275
7545,0.00,0.01,2.6,275
7551,0.00,0.01,5.2,275
7555,0.00,0.01,5.1,275
7558,0.00,0.01,3.9,275
7562,0.00,0.01,3.9,275
7565,0.00,0.01,3.4,275
7569,0.00,0.01,4.6,275
7573,0.00,0.01,3.2,275
7576,0.00,0.01,3.7,275
7582,0.00,0.01,7.2,275
7586,0.00,0.01,3.9,275
7590,0.00,0.01,3.2,275
7594,0.00,0.01,5.0,275
7598,0.00,0.01,3.4,275
7602,0.00,0.01,4.6,275
7605,0.00,0.01,5.3,275
7608,0.00,0.01,4.1,275
7612,0.00,0.01,5.3,275
7616,0.00,0.01,3.2,275
7619,0.00,0.01,5.0,275
7623,0.00,0.01,3.3,275
7627,0.00,0.01,4.6,275
7630,0.00,0.01,5.3,275
7633,0.00,0.01,3.9,275
7637,0.00,0.01,4.6,275
7640,0.00,0.01,3.2,275
7644,0.00,0.01,4.2,275
7647,0.00,0.01,5.3,275
7650,0.00,0.01,4.0,275
7654,0.00,0.01,4.8,275
7658,0.00,0.01,3.4,275
7661,0.00,0.01,4.4,275
7665,0.00,0.01,5.2,275
7668,0.00,0.01,3.8,275
7672,0.00,0.01,5.0,275
7675,0.00,0.01,3.4,275
7679,0.00,0.01,4.6,275
7682,0.00,0.01,5.3,275
7686,0.00,0.01,4.1,275
7690,0.00,0.01,5.3,275
7693,0.00,0.01,3.9,275
7697,0.00,0.01,5.0,275
7700,0.00,0.01,3.4,275
7704,0.00,0.01,4.6,275
7707,0.00,0.01,3.0,275
7711,0.00,0.01,3.7,275
7714,0.00,0.01,5.2,275
7718,0.00,0.01,3.0,275
7722,0.00,0.01,5.8,275
7725,0.00,0.01,5.5,275
7729,0.00,0.01,4.5,275
7732,0.00,0.01,3.2,275
7736,0.00,0.01,4.2,275
7781,0.00,0.01,47.2,275
7784,0.00,0.01,12.5,275
7794,0.00,0.01,11.8,275
7798,0.00,0.01,3.2,275
7801,0.00,0.01,4.8,275
7805,0.00,0.01,3.4,275
7809,0.00,0.01,4.4,275
7812,0.00,0.01,2.8,275
7816,0.00,0.01,4.8,275
7820,0.00,0.01,3.2,275
7824,0.00,0.01,5.2,275
7828,0.00,0.01,3.7,275
7831,0.00,0.01,4.8,275
7835,0.00,0.01,3.2,275
7838,0.00,0.01,3.9,275
7842,0.00,0.01,5.3,275
7845,0.00,0.01,3.8,275
7849,0.00,0.01,4.8,275
7852,0.00,0.01,3.4,275
7857,0.00,0.01,5.2,275
7860,0.00,0.01,3.8,275
7864,0.00,0.01,5.0,275
7867,0.00,0.01,3.2,275
7871,0.00,0.01,4.6,275
7874,0.00,0.01,3.2,275
7878,0.00,0.01,4.2,275
7881,0.00,0.01,5.0,275
7885,0.00,0.01,6.1,275
7888,0.00,0.01,4.3,275
7892,0.00,0.01,5.5,275
7895,0.00,0.01,4.3,275
7899,0.00,0.01,5.2,275
7902,0.00,0.01,3.8,275
7906,0.00,0.01,4.8,275
7910,0.00,0.01,3.4,275
7913,0.00,0.01,4.4,275
7917,0.00,0.01,5.5,275
7920,0.00,0.01,4.1,275
